==============================================================================
==============================================================================
Sun. Feb. 22 2015                  LANDSAT 5                       Time: 02:17
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0601502211844_00118                          Path / Row - 228 / 79
Reference Image: L51CUB1010203130100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 95.9%
Rank   2 --  4.1%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
2280791178  -26.87051    -60.98170    -0.04      0.06     0.07     1 
2280791181  -26.86910    -60.88481    -0.07      0.16     0.18     1 
2280791185  -26.86710    -60.75564    -0.02      0.06     0.06     1 
2280791186  -26.86659    -60.72335     0.27     -0.21     0.35     1 
2280791187  -26.86606    -60.69106     0.10     -0.03     0.10     1 
2280791189  -26.86499    -60.62648    -0.43     -0.09     0.44     1 
2280791190  -26.86445    -60.59419    -0.12      0.07     0.14     1 
2280791191  -26.86389    -60.56191    -0.11     -0.07     0.13     1 
2280791192  -26.86333    -60.52962    -0.18     -0.15     0.23     1 
2280791193  -26.86276    -60.49734    -0.02     -0.02     0.03     1 
2280791195  -26.86161    -60.43277    -0.11      0.01     0.11     1 
2280791214  -26.90835    -62.24157    -0.48      0.22     0.53     2 
2280791219  -26.90739    -62.07995    -0.25     -0.48     0.54     2 
2280791220  -26.90718    -62.04763    -0.28     -0.43     0.51     2 
2280791224  -26.90625    -61.91834    -0.09     -0.12     0.15     1 
2280791225  -26.90599    -61.88602     0.02     -0.24     0.24     1 
2280791226  -26.90574    -61.85370    -0.07     -0.04     0.08     1 
2280791228  -26.90520    -61.78906    -0.08     -0.11     0.14     1 
2280791229  -26.90491    -61.75674    -0.04     -0.19     0.19     1 
2280791230  -26.90463    -61.72442    -0.06     -0.04     0.07     1 
2280791233  -26.90372    -61.62746     0.03     -0.40     0.40     1 
2280791235  -26.90308    -61.56283     0.09     -0.01     0.09     1 
2280791236  -26.90274    -61.53052    -0.15     -0.08     0.17     1 
2280791239  -26.90170    -61.43357     0.07     -0.15     0.17     1 
2280791240  -26.90134    -61.40126    -0.23      0.03     0.23     1 
2280791241  -26.90097    -61.36894    -0.11      0.00     0.11     1 
2280791242  -26.90059    -61.33663    -0.38      0.35     0.52     2 
2280791244  -26.89982    -61.27201    -0.03     -0.19     0.19     1 
2280791245  -26.89942    -61.23970    -0.03     -0.24     0.24     1 
2280791246  -26.89901    -61.20739     0.18     -0.10     0.21     1 
2280791248  -26.89817    -61.14277    -0.01     -0.34     0.34     1 
2280791250  -26.89731    -61.07816     0.13      0.11     0.17     1 
2280791256  -26.89454    -60.88434     0.03     -0.21     0.21     1 
2280791258  -26.89356    -60.81973     0.13     -0.07     0.15     1 
2280791261  -26.89203    -60.72284     0.20     -0.19     0.27     1 
2280791262  -26.89150    -60.69054     0.05     -0.07     0.09     1 
2280791265  -26.88988    -60.59365    -0.10      0.24     0.26     1 
2280791266  -26.88933    -60.56136     0.02     -0.14     0.14     1 
2280791267  -26.88877    -60.52907     0.29     -0.26     0.38     1 
2280791268  -26.88820    -60.49678     0.25      0.15     0.29     1 
2280791270  -26.88704    -60.43220     0.14     -0.09     0.17     1 
2280791294  -26.93285    -62.07974    -0.02     -0.25     0.25     1 
2280791295  -26.93263    -62.04741     0.04     -0.16     0.16     1 
2280791300  -26.93145    -61.88577     0.03     -0.12     0.13     1 
2280791301  -26.93119    -61.85344    -0.02     -0.14     0.14     1 
2280791304  -26.93037    -61.75646    -0.08     -0.02     0.08     1 
2280791307  -26.92948    -61.65948    -0.02     -0.05     0.06     1 
2280791313  -26.92751    -61.46554    -0.03     -0.11     0.11     1 
2280791316  -26.92642    -61.36858    -0.02     -0.19     0.20     1 
2280791318  -26.92566    -61.30394    -0.10     -0.04     0.11     1 
2280791319  -26.92526    -61.27162    -0.38      0.26     0.46     1 
2280791320  -26.92487    -61.23931     0.03     -0.07     0.08     1 
2280791321  -26.92446    -61.20699     0.04     -0.15     0.16     1 
2280791322  -26.92404    -61.17467     0.01      0.15     0.15     1 
2280791324  -26.92319    -61.11004    -0.01      0.01     0.02     1 
2280791325  -26.92276    -61.07773     0.00     -0.23     0.23     1 
2280791327  -26.92186    -61.01310     0.24     -0.05     0.24     1 
2280791328  -26.92140    -60.98079    -0.09     -0.38     0.39     1 
2280791330  -26.92046    -60.91617     0.02     -0.06     0.07     1 
2280791331  -26.91998    -60.88386     0.02      0.22     0.22     1 
2280791332  -26.91949    -60.85155    -0.23     -0.02     0.23     1 
2280791334  -26.91850    -60.78694    -0.16      0.17     0.23     1 
2280791337  -26.91694    -60.69002     0.19     -0.03     0.20     1 
2280791339  -26.91587    -60.62542    -0.02      0.17     0.17     1 
2280791340  -26.91532    -60.59311     0.03      0.11     0.11     1 
2280791341  -26.91477    -60.56081     0.36      0.23     0.43     1 
2280791342  -26.91421    -60.52851     0.08      0.29     0.30     1 
2280791343  -26.91364    -60.49621    -0.06     -0.25     0.26     1 
2280791345  -26.91248    -60.43162     0.03     -0.40     0.40     1 
2280791366  -26.95891    -62.17655     0.18     -0.38     0.42     1 
2280791370  -26.95809    -62.04720     0.31     -0.09     0.33     1 
2280791373  -26.95740    -61.95019    -0.14     -0.09     0.17     1 
2280791374  -26.95716    -61.91785    -0.42     -0.33     0.53     2 
2280791379  -26.95583    -61.75618     0.03      0.14     0.14     1 
2280791380  -26.95554    -61.72384    -0.01     -0.09     0.09     1 
2280791381  -26.95524    -61.69151     0.03     -0.07     0.08     1 
2280791385  -26.95398    -61.56218     0.32      0.32     0.45     1 
2280791386  -26.95365    -61.52985     0.01     -0.09     0.09     1 
2280791388  -26.95296    -61.46520     0.09      0.03     0.09     1 
2280791391  -26.95187    -61.36821    -0.10     -0.07     0.12     1 
2280791392  -26.95149    -61.33589    -0.20     -0.01     0.20     1 
2280791393  -26.95111    -61.30356    -0.12     -0.29     0.31     1 
2280791394  -26.95071    -61.27123    -0.11      0.05     0.12     1 
2280791395  -26.95031    -61.23891     0.01     -0.49     0.49     1 
2280791396  -26.94991    -61.20658    -0.10      0.25     0.27     1 
2280791398  -26.94907    -61.14194     0.22     -0.25     0.33     1 
2280791399  -26.94864    -61.10962     0.12      0.07     0.14     1 
2280791400  -26.94820    -61.07730    -0.07      0.04     0.08     1 
2280791401  -26.94776    -61.04498     0.20     -0.14     0.25     1 
2280791402  -26.94731    -61.01266    -0.17      0.02     0.17     1 
2280791403  -26.94685    -60.98034     0.04     -0.05     0.06     1 
2280791404  -26.94638    -60.94802     0.03     -0.01     0.03     1 
2280791405  -26.94591    -60.91570    -0.13      0.24     0.28     1 
2280791406  -26.94543    -60.88338    -0.01     -0.07     0.07     1 
2280791407  -26.94494    -60.85107     0.33     -0.03     0.33     1 
2280791409  -26.94394    -60.78644     0.31     -0.09     0.33     1 
