==============================================================================
==============================================================================
Sun. Feb. 22 2015                  LANDSAT 5                       Time: 02:38
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0601502211844_00197                          Path / Row - 228 / 79
Reference Image: L51CUB1010299130100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 65.7%
Rank   2 -- 32.2%
Rank   3 --  2.1%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
2280791237  -26.91094    -61.53736     0.54     -0.23     0.59     2 
2280791238  -26.91060    -61.50504     0.76     -0.02     0.76     2 
2280791240  -26.90990    -61.44040     0.62     -0.29     0.68     2 
2280791241  -26.90954    -61.40809     0.91     -0.27     0.95     2 
2280791242  -26.90917    -61.37577     0.77     -0.28     0.82     2 
2280791243  -26.90880    -61.34346     0.17      0.12     0.21     1 
2280791245  -26.90802    -61.27883     0.68     -0.14     0.70     2 
2280791246  -26.90762    -61.24652     0.60     -0.24     0.64     2 
2280791247  -26.90722    -61.21421     0.60     -0.16     0.62     2 
2280791249  -26.90639    -61.14959     0.62     -0.21     0.66     2 
2280791254  -26.90418    -60.98804     0.97     -0.48     1.08     3 
2280791259  -26.90178    -60.82652     0.43     -0.06     0.44     1 
2280791261  -26.90077    -60.76192     0.56     -0.37     0.67     2 
2280791267  -26.89757    -60.56813     0.87     -0.41     0.96     2 
2280791268  -26.89701    -60.53583     0.74     -0.32     0.81     2 
2280791269  -26.89644    -60.50354     0.32     -0.00     0.32     1 
2280791270  -26.89587    -60.47125     0.20      0.28     0.35     1 
2280791271  -26.89528    -60.43895     0.40     -0.20     0.45     1 
2280791296  -26.94081    -62.05429     0.35     -0.23     0.42     1 
2280791297  -26.94058    -62.02196     0.52      0.08     0.52     2 
2280791299  -26.94012    -61.95730     0.35     -0.13     0.38     1 
2280791300  -26.93988    -61.92497     0.64      0.05     0.64     2 
2280791301  -26.93963    -61.89264     0.44     -0.14     0.46     1 
2280791303  -26.93911    -61.82798     0.39     -0.52     0.65     2 
2280791307  -26.93797    -61.69866     0.75     -0.29     0.80     2 
2280791308  -26.93767    -61.66633     0.47     -0.17     0.51     2 
2280791309  -26.93736    -61.63401     0.47     -0.55     0.72     2 
2280791314  -26.93570    -61.47238     0.56     -0.19     0.59     2 
2280791317  -26.93462    -61.37541     0.56     -0.20     0.59     2 
2280791318  -26.93425    -61.34309     0.02     -0.40     0.41     1 
2280791319  -26.93386    -61.31077     0.53     -0.20     0.57     2 
2280791320  -26.93347    -61.27845     0.65     -0.26     0.70     2 
2280791321  -26.93307    -61.24613     0.51     -0.39     0.64     2 
2280791322  -26.93267    -61.21381     0.45     -0.32     0.55     2 
2280791325  -26.93141    -61.11685     0.49     -0.11     0.50     2 
2280791326  -26.93097    -61.08454     0.59     -0.33     0.68     2 
2280791328  -26.93008    -61.01991     0.64     -0.04     0.64     2 
2280791329  -26.92962    -60.98759     0.49     -0.02     0.49     1 
2280791331  -26.92869    -60.92297     0.63     -0.07     0.64     2 
2280791332  -26.92821    -60.89065     0.42     -0.04     0.42     1 
2280791333  -26.92772    -60.85834     0.45     -0.26     0.52     2 
2280791334  -26.92723    -60.82603     0.85     -0.47     0.97     2 
2280791335  -26.92672    -60.79372     0.60     -0.20     0.63     2 
2280791338  -26.92517    -60.69680     0.51     -0.10     0.52     2 
2280791342  -26.92301    -60.56758     0.28     -0.20     0.34     1 
2280791343  -26.92245    -60.53528     0.43      0.04     0.43     1 
2280791345  -26.92130    -60.47068     0.43      0.20     0.48     1 
2280791346  -26.92072    -60.43838     0.58     -0.07     0.58     2 
2280791368  -26.96688    -62.15110     1.00     -0.00     1.00     2 
2280791371  -26.96626    -62.05408     0.10      0.61     0.62     2 
2280791381  -26.96372    -61.73070     0.72     -0.12     0.73     2 
2280791382  -26.96343    -61.69837     0.58     -0.25     0.63     2 
2280791386  -26.96217    -61.56903     0.53     -0.27     0.59     2 
2280791390  -26.96080    -61.43970     0.48     -0.20     0.52     2 
2280791391  -26.96044    -61.40737     0.35      0.12     0.37     1 
2280791392  -26.96007    -61.37504     0.25      0.04     0.26     1 
2280791393  -26.95970    -61.34271     0.61     -0.24     0.65     2 
2280791395  -26.95892    -61.27806     0.37     -0.07     0.38     1 
2280791396  -26.95852    -61.24573     0.76     -0.32     0.83     2 
2280791397  -26.95812    -61.21341     0.77      0.03     0.77     2 
2280791400  -26.95685    -61.11643     0.62     -0.21     0.66     2 
2280791403  -26.95553    -61.01946     0.48     -0.32     0.57     2 
2280791404  -26.95507    -60.98714     0.63     -0.08     0.63     2 
2280791407  -26.95365    -60.89018     0.59     -0.18     0.61     2 
2280791408  -26.95316    -60.85786     0.56     -0.05     0.56     2 
2280791409  -26.95267    -60.82554     0.68     -0.19     0.70     2 
2280791410  -26.95217    -60.79323     0.68     -0.18     0.70     2 
2280791411  -26.95166    -60.76091     0.69     -0.70     0.99     2 
2280791413  -26.95062    -60.69628     0.41     -0.17     0.44     1 
2280791414  -26.95008    -60.66397     0.83     -0.09     0.83     2 
2280791417  -26.94844    -60.56704     0.62     -0.28     0.68     2 
2280791419  -26.94731    -60.50242     0.48     -0.17     0.50     2 
2280791420  -26.94674    -60.47011     0.52     -0.23     0.56     2 
2280791421  -26.94616    -60.43780     0.50     -0.18     0.53     2 
2280791439  -26.99306    -62.28031     0.45     -0.37     0.59     2 
2280791442  -26.99253    -62.18326     0.07     -0.46     0.47     1 
2280791448  -26.99127    -61.98918     0.32     -0.26     0.41     1 
2280791450  -26.99079    -61.92448     0.41     -0.27     0.49     1 
2280791456  -26.98918    -61.73042     0.38     -0.10     0.39     1 
2280791458  -26.98858    -61.66573     0.75     -0.42     0.86     2 
2280791460  -26.98795    -61.60105     0.38     -0.11     0.40     1 
2280791463  -26.98696    -61.50403     0.38      0.12     0.40     1 
2280791465  -26.98625    -61.43935     0.71     -0.35     0.79     2 
2280791467  -26.98552    -61.37468     0.57     -0.28     0.63     2 
2280791470  -26.98437    -61.27767     0.63     -0.24     0.67     2 
2280791471  -26.98397    -61.24534     0.60     -0.46     0.76     2 
2280791472  -26.98356    -61.21300     0.96     -0.27     1.00     2 
2280791474  -26.98273    -61.14834     0.60     -0.48     0.77     2 
2280791475  -26.98230    -61.11601     0.74     -0.44     0.86     2 
